INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('210115-PYM-349', 97.50, 'CreditCard', 'Refunded', TO_TIMESTAMP('2021-01-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '210115-BKG-293884', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210212-68149-PYM-297-3D28', 55.00, 'PayPal', 'Completed', TO_TIMESTAMP('2021-02-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210212-PCH-004');

-- Payment for PurchaseID: 20210212-PCH-005
-- Items: ITM9634 (2 @ $50 = $100), ITM9617 (1 @ $15 = $15)
-- Total: $115
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210212-48327-PYM-546-7K59', 115.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2021-02-12 17:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210212-PCH-005');

-- Payment for PurchaseID: 20230701-PCH-006
-- Items: ITM9617 (1 @ $15 = $15), ITM2857 (2 @ $60 = $120)
-- Total: $135
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230701-28567-PYM-849-1D65', 135.00, 'Boost', 'Completed', TO_TIMESTAMP('2023-07-01 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230701-PCH-006');

-- Payment for PurchaseID: 20210508-PCH-007
-- Items: ITM8285 (2 @ $10 = $20), ITM6901 (3 @ $5 = $15)
-- Total: $35
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210508-18296-PYM-217-4F12', 35.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2021-05-08 12:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210508-PCH-007');

-- Payment for PurchaseID: 20210909-PCH-008
-- Items: ITM0258 (3 @ $20 = $60), ITM8285 (1 @ $10 = $10)
-- Total: $70
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-97384-PYM-654-5B83', 70.00, 'Maybank QRPay', 'Completed', TO_TIMESTAMP('2021-09-09 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-008');

-- Payment for PurchaseID: 20220105-PCH-009
-- Items: ITM9634 (1 @ $50 = $50), ITM5007 (2 @ $40 = $80)
-- Total: $130
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220105-83472-PYM-382-9C47', 50.00, 'PayPal', 'Completed', TO_TIMESTAMP('2022-01-05 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20251101-PCH-009');

-- Payment for PurchaseID: 20211115-PCH-010
-- Items: ITM1140 (2 @ $10 = $20)
-- Total: $20
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211115-93726-PYM-648-2G71', 60.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2021-11-15 10:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211115-PCH-010');

-- Payment for PurchaseID: 20220810-PCH-011 (Overweight Purchase)
-- Items: ITM0000 (2 @ $50 = $100), ITM9617 (2 @ $15 = $30)
-- Total: $130
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220810-46138-PYM-784-4L92', 130.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2022-08-10 13:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220810-PCH-011');

-- Payment for PurchaseID: 20230301-PCH-012
-- Items: ITM3249 (1 @ $25 = $25)
-- Total: $25
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230301-59482-PYM-193-6F85', 205.00, 'Alipay', 'Completed', TO_TIMESTAMP('2023-03-01 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230301-PCH-012');

-- Payment for PurchaseID: 20220315-PCH-013
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220315-63825-PYM-284-9H67', 65.00, 'Cash', 'Completed', TO_TIMESTAMP('2022-03-15 09:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220315-PCH-013');

-- Payment for PurchaseID: 20221115-PCH-014
-- Items: ITM2857 (3 @ $60 = $180)
-- Total: $180
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20221115-48173-PYM-273-5J63', 260.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2022-11-15 14:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20221115-PCH-014');

-- Payment for PurchaseID: 20231005-PCH-015
-- Items: ITM7969 (2 @ $8 = $16), ITM8285 (1 @ $10 = $10)
-- Total: $26
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20231005-62849-PYM-784-1A85', 26.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2023-10-05 13:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20231005-PCH-015');

-- Payment for PurchaseID: 20231005-PCH-016
-- Items: ITM9634 (2 @ $50 = $100), ITM9617 (2 @ $15 = $30)
-- Total: $130
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20231005-39582-PYM-256-6M82', 130.00, 'ShopeePay', 'Completed', TO_TIMESTAMP('2023-10-05 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20231005-PCH-016');

-- Payment for PurchaseID: 20221010-PCH-017
-- Items: ITM9617 (1 @ $15 = $15)
-- Total: $15
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20221010-74839-PYM-324-9F65', 65.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2022-10-10 09:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20221010-PCH-017');

-- Payment for PurchaseID: 20211210-PCH-018
-- Items: ITM8285 (1 @ $10 = $10), ITM2857 (2 @ $60 = $120)
-- Total: $130
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211210-54928-PYM-973-6A54', 130.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2021-12-10 09:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211210-PCH-018');

-- Payment for PurchaseID: 20220105-PCH-019
-- Items: ITM9634 (3 @ $50 = $150), ITM6901 (3 @ $5 = $15)
-- Total: $165
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220105-98136-PYM-468-9C76', 165.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2022-01-05 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220105-PCH-019');

-- Payment for PurchaseID: 20210909-PCH-020
-- Items: ITM0258 (2 @ $20 = $40), ITM8285 (2 @ $10 = $20)
-- Total: $60
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-38274-PYM-296-7B94', 60.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2021-09-09 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-020');

-- Payment for PurchaseID: 20220410-PCH-021
-- Items: ITM1140 (2 @ $10 = $20), ITM8285 (3 @ $10 = $30)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-28496-PYM-587-2H35', 20.00, 'PayPal', 'Completed', TO_TIMESTAMP('2022-04-10 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-021');

-- Payment for PurchaseID: 20220212-PCH-022
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220212-64819-PYM-935-8K54', 50.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2022-02-12 14:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220212-PCH-022');

-- Payment for PurchaseID: 20220212-PCH-023
-- Items: ITM9617 (1 @ $15 = $15)
-- Total: $15
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220212-19472-PYM-473-1D96', 15.00, 'ShopeePay', 'Completed', TO_TIMESTAMP('2022-02-12 15:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220212-PCH-023');

-- Payment for PurchaseID: 20211021-PCH-024
-- Items: ITM3249 (1 @ $25 = $25)
-- Total: $25
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-94738-PYM-283-5G48', 25.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2021-10-21 14:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-024');

-- Payment for PurchaseID: 20231005-PCH-025
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20231005-83756-PYM-324-9F74', 5.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2023-10-05 13:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20231005-PCH-025');

-- Payment for PurchaseID: 20221222-PCH-026
-- Items: ITM2857 (2 @ $60 = $120)
-- Total: $120
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20221222-18273-PYM-493-2M45', 120.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2022-12-22 06:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20221222-PCH-026');

-- Payment for PurchaseID: 20230815-PCH-027
-- Items: ITM7969 (3 @ $8 = $24), ITM8285 (1 @ $10 = $10)
-- Total: $34
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230815-29743-PYM-728-3N61', 24.00, 'Cash', 'Completed', TO_TIMESTAMP('2023-08-15 10:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230815-PCH-027');

-- Payment for PurchaseID: 20230815-PCH-028
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230815-59173-PYM-493-1J34', 50.00, 'Maybank QRPay', 'Completed', TO_TIMESTAMP('2023-08-15 11:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230815-PCH-028');

-- Payment for PurchaseID: 20211021-PCH-029
-- Items: ITM9617 (1 @ $15 = $15)
-- Total: $15
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-26487-PYM-486-5K79', 15.00, 'WeChat Pay', 'Completed', TO_TIMESTAMP('2021-10-21 18:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-029');

-- Payment for PurchaseID: 20211210-PCH-030
-- Items: ITM8285 (2 @ $10 = $20)
-- Total: $20
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211210-84736-PYM-294-2L85', 20.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2021-12-10 09:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211210-PCH-030');

-- Payment for PurchaseID: 20220410-PCH-031
-- Items: ITM0258 (3 @ $20 = $60)
-- Total: $60
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-74628-PYM-532-6T93', 60.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2022-04-10 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-031');

-- Payment for PurchaseID: 20220810-PCH-032
-- Items: ITM1140 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220810-32984-PYM-478-3J65', 10.00, 'ShopeePay', 'Completed', TO_TIMESTAMP('2022-08-10 13:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220810-PCH-032');

-- Payment for PurchaseID: 20211210-PCH-033
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211210-98217-PYM-159-7H34', 5.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2021-12-10 09:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211210-PCH-033');

-- Payment for PurchaseID: 20220105-PCH-034
-- Items: ITM2857 (2 @ $60 = $120)
-- Total: $120
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220105-29481-PYM-567-8N96', 120.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2022-01-05 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220105-PCH-034');

-- Payment for PurchaseID: 20230815-PCH-035
-- Items: ITM7969 (1 @ $8 = $8)
-- Total: $8
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230815-28473-PYM-248-9L57', 8.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2023-08-15 10:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230815-PCH-035');

-- Payment for PurchaseID: 20211021-PCH-036
-- Items: ITM9634 (2 @ $50 = $100)
-- Total: $100
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20211021-52834-PYM-754-7C96', 100.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2021-10-21 14:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20211021-PCH-036');

-- Payment for PurchaseID: 20230815-PCH-037
-- Items: ITM9617 (1 @ $15 = $15)
-- Total: $15
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230815-49238-PYM-691-5N34', 15.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2023-08-15 10:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230815-PCH-037');

-- Payment for PurchaseID: 20220410-PCH-038
-- Items: ITM8285 (3 @ $10 = $30)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-93764-PYM-274-8D94', 30.00, 'Cash', 'Completed', TO_TIMESTAMP('2022-04-10 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-038');

-- Payment for PurchaseID: 20220410-PCH-039
-- Items: ITM0258 (1 @ $20 = $20)
-- Total: $20
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220410-16285-PYM-473-1G53', 20.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2022-04-10 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220410-PCH-039');

-- Payment for PurchaseID: 20220810-PCH-040
-- Items: ITM0000 (4 @ $50 = $200) -- Overweight Item for PSG019
-- Total: $200
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220810-47381-PYM-192-5K37', 200.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2022-08-10 15:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220810-PCH-040');

-- Payment for PurchaseID: 20210105-PCH-041
-- Items: ITM5007 (1 @ $40 = $40), ITM9634 (2 @ $50 = $100)
-- Total: $140
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210105-93824-PYM-754-8H23', 155.00, 'Boost', 'Completed', TO_TIMESTAMP('2021-01-05 08:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210105-PCH-041');

-- Payment for PurchaseID: 20210105-PCH-042
-- Items: ITM9634 (1 @ $50 = $50), ITM1140 (1 @ $10 = $10)
-- Total: $60
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210105-93748-PYM-829-4J93', 75.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2021-01-05 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210105-PCH-042');

-- Payment for PurchaseID: 20220315-PCH-043
-- Items: ITM1140 (2 @ $10 = $20), ITM6901 (2 @ $5 = $10)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220315-19482-PYM-493-1L94', 150.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2022-03-15 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220315-PCH-043');

-- Payment for PurchaseID: 20220315-PCH-044
-- Items: ITM2857 (1 @ $60 = $60)
-- Total: $60
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220315-93765-PYM-194-7K84', 165.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2022-03-15 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220315-PCH-044');

-- Payment for PurchaseID: 20230701-PCH-045
-- Items: ITM8285 (1 @ $10 = $10), ITM9617 (2 @ $15 = $30)
-- Total: $40
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230701-54827-PYM-473-1G94', 80.00, 'WeChat Pay', 'Completed', TO_TIMESTAMP('2023-07-01 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230701-PCH-045');

-- Payment for PurchaseID: 20230701-PCH-046
-- Items: ITM0000 (3 @ $50 = $150) -- Overweight Item for PSG005
-- Total: $150
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230701-47382-PYM-284-8F52', 215.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2023-07-01 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230701-PCH-046');

-- Payment for PurchaseID: 20230701-PCH-047
-- Items: ITM2857 (2 @ $60 = $120)
-- Total: $120
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230701-28476-PYM-957-1L87', 300.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2023-07-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230701-PCH-047');

-- Payment for PurchaseID: 10508-PCH-048
-- Items: ITM0258 (3 @ $20 = $60)
-- Total: $60
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210508-74928-PYM-637-3K28', 170.00, 'Cash', 'Completed', TO_TIMESTAMP('2021-05-08 12:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210508-PCH-048');

-- Payment for PurchaseID: 20210508-PCH-049
-- Items: ITM9617 (2 @ $15 = $30)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210508-37641-PYM-274-5J94', 55.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2021-05-08 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210508-PCH-049');

-- Payment for PurchaseID: 20210909-PCH-050
-- Items: ITM5007 (1 @ $40 = $40)
-- Total: $40
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-28476-PYM-837-2F63', 175.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2021-09-09 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-050');

-- Payment for PurchaseID: 20210909-PCH-051
-- Items: ITM9634 (1 @ $50 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-59837-PYM-524-3D75', 180.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2021-09-09 11:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-051');

-- Payment for PurchaseID: 20210508-PCH-052
-- Items: ITM3249 (2 @ $25 = $50)
-- Total: $50
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210508-49238-PYM-194-4G95', 110.00, 'Boost', 'Completed', TO_TIMESTAMP('2021-05-08 12:50:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210508-PCH-052');

-- Payment for PurchaseID: 20210508-PCH-053
-- Items: ITM1140 (3 @ $10 = $30)
-- Total: $30
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210508-83724-PYM-194-5K48', 105.00, 'DuitNow', 'Completed', TO_TIMESTAMP('2021-05-08 13:25:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210508-PCH-053');

-- Payment for PurchaseID: 20230701-PCH-054
-- Items: ITM6901 (1 @ $5 = $5)
-- Total: $5
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20230701-48293-PYM-837-9H34', 135.00, 'Credit Card', 'Completed', TO_TIMESTAMP('2023-07-01 16:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20230701-PCH-054');

-- Payment for PurchaseID: 20220315-PCH-055
-- Items: ITM2857 (2 @ $60 = $120)
-- Total: $120
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20220315-62984-PYM-473-6K59', 175.00, 'PayPal', 'Completed', TO_TIMESTAMP('2022-03-15 09:15:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20220315-PCH-055');

-- Payment for PurchaseID: 20210105-PCH-056
-- Items: ITM9634 (2 @ $50 = $100)
-- Total: $100
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210105-18427-PYM-293-3G58', 165.00, 'Debit Card', 'Completed', TO_TIMESTAMP('2021-01-05 08:45:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210105-PCH-056');

-- Payment for PurchaseID: 20210212-PCH-057
-- Items: ITM9617 (1 @ $15 = $15)
-- Total: $15
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210212-48295-PYM-937-8K48', 145.00, 'WeChat Pay', 'Completed', TO_TIMESTAMP('2021-02-12 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210212-PCH-057');

-- Payment for PurchaseID: 20210212-PCH-058
-- Items: ITM8285 (1 @ $10 = $10)
-- Total: $10
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210212-92837-PYM-394-2J73', 230.00, 'Touch n Go eWallet', 'Completed', TO_TIMESTAMP('2021-02-12 16:30:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210212-PCH-058');

-- Payment for PurchaseID: 20210508-PCH-059
-- Items: ITM0258 (2 @ $20 = $40)
-- Total: $40
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210508-49538-PYM-857-3N94', 100.00, 'GrabPay', 'Completed', TO_TIMESTAMP('2021-05-08 12:40:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210508-PCH-059');

-- Payment for PurchaseID: 20210909-PCH-060
-- Items: ITM5007 (1 @ $40 = $40)
-- Total: $40
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID)
VALUES ('20210909-75839-PYM-384-9L27', 105.00, 'FPX (Online Banking)', 'Completed', TO_TIMESTAMP('2021-09-09 10:50:00', 'YYYY-MM-DD HH24:MI:SS'), NULL, '20210909-PCH-060');

-- Payment for PurchaseID: 20210508-PCH-061
-- Items: ITM9634 (1 @ $50 = $50)
